编号,片段名,文本,语言,中文,label,音频路径,answer
52169,电视剧1 EP10,,马来语,,测试集a,"/alg_2025_audios_final/电视剧1 EP10/电视剧1 EP10_00_15_44,540_00_15_45,860_chinesetts.wav",
52170,电视剧1 EP10,,马来语,,测试集a,"/alg_2025_audios_final/电视剧1 EP10/电视剧1 EP10_00_15_48,420_00_15_51,700_chinesetts.wav",
52171,电视剧1 EP10,,马来语,,测试集a,"/alg_2025_audios_final/电视剧1 EP10/电视剧1 EP10_00_15_51,700_00_15_52,860_chinesetts.wav",
52172,电视剧1 EP10,,马来语,,测试集a,"/alg_2025_audios_final/电视剧1 EP10/电视剧1 EP10_00_15_52,860_00_15_53,820_chinesetts.wav",
52173,电视剧1 EP10,,马来语,,测试集a,"/alg_2025_audios_final/电视剧1 EP10/电视剧1 EP10_00_15_54,820_00_15_56,020_chinesetts.wav",
52174,电视剧1 EP10,,马来语,,测试集a,"/alg_2025_audios_final/电视剧1 EP10/电视剧1 EP10_00_16_10,260_00_16_11,540_chinesetts.wav",
52175,电视剧1 EP10,,马来语,,测试集a,"/alg_2025_audios_final/电视剧1 EP10/电视剧1 EP10_00_16_21,980_00_16_24,340_chinesetts.wav",
52176,电视剧1 EP10,,马来语,,测试集a,"/alg_2025_audios_final/电视剧1 EP10/电视剧1 EP10_00_16_25,340_00_16_27,660_chinesetts.wav",
52177,电视剧1 EP10,,马来语,,测试集a,"/alg_2025_audios_final/电视剧1 EP10/电视剧1 EP10_00_16_33,180_00_16_35,460_chinesetts.wav",
52178,电视剧1 EP10,,马来语,,测试集a,"/alg_2025_audios_final/电视剧1 EP10/电视剧1 EP10_00_16_40,980_00_16_43,140_chinesetts.wav",
52179,电视剧1 EP10,,马来语,,测试集a,"/alg_2025_audios_final/电视剧1 EP10/电视剧1 EP10_00_16_44,420_00_16_47,940_chinesetts.wav",
52180,电视剧1 EP10,,马来语,,测试集a,"/alg_2025_audios_final/电视剧1 EP10/电视剧1 EP10_00_16_48,980_00_16_49,860_chinesetts.wav",
52181,电视剧1 EP10,,马来语,,测试集a,"/alg_2025_audios_final/电视剧1 EP10/电视剧1 EP10_00_16_50,700_00_16_51,940_chinesetts.wav",
52182,电视剧1 EP10,,马来语,,测试集a,"/alg_2025_audios_final/电视剧1 EP10/电视剧1 EP10_00_16_57,820_00_16_59,420_chinesetts.wav",
52183,电视剧1 EP10,,马来语,,测试集a,"/alg_2025_audios_final/电视剧1 EP10/电视剧1 EP10_00_16_59,420_00_17_01,420_chinesetts.wav",
52184,电视剧1 EP10,,马来语,,测试集a,"/alg_2025_audios_final/电视剧1 EP10/电视剧1 EP10_00_17_03,300_00_17_04,420_chinesetts.wav",
52185,电视剧1 EP10,,马来语,,测试集a,"/alg_2025_audios_final/电视剧1 EP10/电视剧1 EP10_00_17_04,420_00_17_07,180_chinesetts.wav",
52186,电视剧1 EP10,,马来语,,测试集a,"/alg_2025_audios_final/电视剧1 EP10/电视剧1 EP10_00_17_15,420_00_17_19,620_chinesetts.wav",
52187,电视剧1 EP10,,马来语,,测试集a,"/alg_2025_audios_final/电视剧1 EP10/电视剧1 EP10_00_17_23,140_00_17_24,180_chinesetts.wav",
52188,电视剧1 EP10,,马来语,,测试集a,"/alg_2025_audios_final/电视剧1 EP10/电视剧1 EP10_00_17_46,580_00_17_47,540_chinesetts.wav",
52189,电视剧1 EP10,,马来语,,测试集a,"/alg_2025_audios_final/电视剧1 EP10/电视剧1 EP10_00_17_56,460_00_17_57,740_chinesetts.wav",
52190,电视剧1 EP10,,马来语,,测试集a,"/alg_2025_audios_final/电视剧1 EP10/电视剧1 EP10_00_17_57,740_00_17_59,460_chinesetts.wav",
52191,电视剧1 EP10,,马来语,,测试集a,"/alg_2025_audios_final/电视剧1 EP10/电视剧1 EP10_00_17_59,460_00_18_01,980_chinesetts.wav",
52192,电视剧1 EP10,,马来语,,测试集a,"/alg_2025_audios_final/电视剧1 EP10/电视剧1 EP10_00_18_02,900_00_18_04,260_chinesetts.wav",
52193,电视剧1 EP10,,马来语,,测试集a,"/alg_2025_audios_final/电视剧1 EP10/电视剧1 EP10_00_18_04,260_00_18_05,140_chinesetts.wav",
52194,电视剧1 EP10,,马来语,,测试集a,"/alg_2025_audios_final/电视剧1 EP10/电视剧1 EP10_00_18_09,620_00_18_11,140_chinesetts.wav",
52195,电视剧1 EP10,,马来语,,测试集a,"/alg_2025_audios_final/电视剧1 EP10/电视剧1 EP10_00_18_14,340_00_18_15,180_chinesetts.wav",
52196,电视剧1 EP10,,马来语,,测试集a,"/alg_2025_audios_final/电视剧1 EP10/电视剧1 EP10_00_18_17,820_00_18_18,580_chinesetts.wav",
52197,电视剧1 EP10,,马来语,,测试集a,"/alg_2025_audios_final/电视剧1 EP10/电视剧1 EP10_00_18_18,780_00_18_19,580_chinesetts.wav",
52198,电视剧1 EP10,,马来语,,测试集a,"/alg_2025_audios_final/电视剧1 EP10/电视剧1 EP10_00_18_28,100_00_18_30,060_chinesetts.wav",
52199,电视剧1 EP10,,马来语,,测试集a,"/alg_2025_audios_final/电视剧1 EP10/电视剧1 EP10_00_18_31,100_00_18_33,260_chinesetts.wav",
52200,电视剧1 EP10,,马来语,,测试集a,"/alg_2025_audios_final/电视剧1 EP10/电视剧1 EP10_00_18_35,100_00_18_37,500_chinesetts.wav",
52201,电视剧1 EP10,,马来语,,测试集a,"/alg_2025_audios_final/电视剧1 EP10/电视剧1 EP10_00_18_40,420_00_18_42,100_chinesetts.wav",
52202,电视剧1 EP10,,马来语,,测试集a,"/alg_2025_audios_final/电视剧1 EP10/电视剧1 EP10_00_18_51,460_00_18_52,900_chinesetts.wav",
52203,电视剧1 EP10,,马来语,,测试集a,"/alg_2025_audios_final/电视剧1 EP10/电视剧1 EP10_00_18_55,340_00_18_56,980_chinesetts.wav",
52204,电视剧1 EP10,,马来语,,测试集a,"/alg_2025_audios_final/电视剧1 EP10/电视剧1 EP10_00_19_00,420_00_19_01,980_chinesetts.wav",
52205,电视剧1 EP10,,马来语,,测试集a,"/alg_2025_audios_final/电视剧1 EP10/电视剧1 EP10_00_19_08,740_00_19_11,780_chinesetts.wav",
52206,电视剧1 EP10,,马来语,,测试集a,"/alg_2025_audios_final/电视剧1 EP10/电视剧1 EP10_00_19_14,140_00_19_16,020_chinesetts.wav",
52207,电视剧1 EP10,,马来语,,测试集a,"/alg_2025_audios_final/电视剧1 EP10/电视剧1 EP10_00_19_18,580_00_19_19,420_chinesetts.wav",
52208,电视剧1 EP10,,马来语,,测试集a,"/alg_2025_audios_final/电视剧1 EP10/电视剧1 EP10_00_19_20,180_00_19_21,820_chinesetts.wav",
52209,电视剧1 EP10,,马来语,,测试集a,"/alg_2025_audios_final/电视剧1 EP10/电视剧1 EP10_00_19_35,340_00_19_36,860_chinesetts.wav",
52210,电视剧1 EP10,,马来语,,测试集a,"/alg_2025_audios_final/电视剧1 EP10/电视剧1 EP10_00_19_38,220_00_19_39,780_chinesetts.wav",
52211,电视剧1 EP10,,马来语,,测试集a,"/alg_2025_audios_final/电视剧1 EP10/电视剧1 EP10_00_19_40,020_00_19_40,860_chinesetts.wav",
52212,电视剧1 EP10,,马来语,,测试集a,"/alg_2025_audios_final/电视剧1 EP10/电视剧1 EP10_00_19_41,140_00_19_43,140_chinesetts.wav",
52213,电视剧2 EP12,,马来语,,测试集a,"/alg_2025_audios_final/电视剧2 EP12/电视剧2 EP12_00_35_37,760_00_35_41,680_chinesetts.wav",
52214,电视剧2 EP12,,英语,,测试集a,"/alg_2025_audios_final/电视剧2 EP12/电视剧2 EP12_00_35_37,760_00_35_41,680_chinesetts.wav",
52215,电视剧2 EP12,,马来语,,测试集a,"/alg_2025_audios_final/电视剧2 EP12/电视剧2 EP12_00_35_45,600_00_35_48,160_chinesetts.wav",
52216,电视剧2 EP12,,英语,,测试集a,"/alg_2025_audios_final/电视剧2 EP12/电视剧2 EP12_00_35_45,600_00_35_48,160_chinesetts.wav",
52217,电视剧2 EP12,,马来语,,测试集a,"/alg_2025_audios_final/电视剧2 EP12/电视剧2 EP12_00_35_57,560_00_35_59,000_chinesetts.wav",
52218,电视剧2 EP12,,英语,,测试集a,"/alg_2025_audios_final/电视剧2 EP12/电视剧2 EP12_00_35_57,560_00_35_59,000_chinesetts.wav",
52219,电视剧2 EP12,,马来语,,测试集a,"/alg_2025_audios_final/电视剧2 EP12/电视剧2 EP12_00_35_59,000_00_36_00,120_chinesetts.wav",
52220,电视剧2 EP12,,英语,,测试集a,"/alg_2025_audios_final/电视剧2 EP12/电视剧2 EP12_00_35_59,000_00_36_00,120_chinesetts.wav",
52221,电视剧2 EP12,,马来语,,测试集a,"/alg_2025_audios_final/电视剧2 EP12/电视剧2 EP12_00_36_00,440_00_36_03,200_chinesetts.wav",
52222,电视剧2 EP12,,英语,,测试集a,"/alg_2025_audios_final/电视剧2 EP12/电视剧2 EP12_00_36_00,440_00_36_03,200_chinesetts.wav",
52223,电视剧2 EP12,,马来语,,测试集a,"/alg_2025_audios_final/电视剧2 EP12/电视剧2 EP12_00_36_03,320_00_36_04,600_chinesetts.wav",
52224,电视剧2 EP12,,英语,,测试集a,"/alg_2025_audios_final/电视剧2 EP12/电视剧2 EP12_00_36_03,320_00_36_04,600_chinesetts.wav",
52225,电视剧2 EP12,,马来语,,测试集a,"/alg_2025_audios_final/电视剧2 EP12/电视剧2 EP12_00_36_04,800_00_36_06,480_chinesetts.wav",
52226,电视剧2 EP12,,英语,,测试集a,"/alg_2025_audios_final/电视剧2 EP12/电视剧2 EP12_00_36_04,800_00_36_06,480_chinesetts.wav",
52227,电视剧2 EP12,,马来语,,测试集a,"/alg_2025_audios_final/电视剧2 EP12/电视剧2 EP12_00_36_06,840_00_36_09,000_chinesetts.wav",
52228,电视剧2 EP12,,英语,,测试集a,"/alg_2025_audios_final/电视剧2 EP12/电视剧2 EP12_00_36_06,840_00_36_09,000_chinesetts.wav",
52229,电视剧2 EP12,,马来语,,测试集a,"/alg_2025_audios_final/电视剧2 EP12/电视剧2 EP12_00_36_09,600_00_36_11,720_chinesetts.wav",
52230,电视剧2 EP12,,英语,,测试集a,"/alg_2025_audios_final/电视剧2 EP12/电视剧2 EP12_00_36_09,600_00_36_11,720_chinesetts.wav",
52231,电视剧2 EP12,,马来语,,测试集a,"/alg_2025_audios_final/电视剧2 EP12/电视剧2 EP12_00_36_13,840_00_36_16,040_chinesetts.wav",
52232,电视剧2 EP12,,英语,,测试集a,"/alg_2025_audios_final/电视剧2 EP12/电视剧2 EP12_00_36_13,840_00_36_16,040_chinesetts.wav",
52233,电视剧2 EP12,,马来语,,测试集a,"/alg_2025_audios_final/电视剧2 EP12/电视剧2 EP12_00_36_16,120_00_36_17,000.wav",
52234,电视剧2 EP12,,英语,,测试集a,"/alg_2025_audios_final/电视剧2 EP12/电视剧2 EP12_00_36_16,120_00_36_17,000.wav",
52235,电视剧2 EP12,,马来语,,测试集a,"/alg_2025_audios_final/电视剧2 EP12/电视剧2 EP12_00_36_18,120_00_36_19,560_chinesetts.wav",
52236,电视剧2 EP12,,英语,,测试集a,"/alg_2025_audios_final/电视剧2 EP12/电视剧2 EP12_00_36_18,120_00_36_19,560_chinesetts.wav",
52237,电视剧2 EP12,,马来语,,测试集a,"/alg_2025_audios_final/电视剧2 EP12/电视剧2 EP12_00_36_19,560_00_36_21,120_chinesetts.wav",
52238,电视剧2 EP12,,英语,,测试集a,"/alg_2025_audios_final/电视剧2 EP12/电视剧2 EP12_00_36_19,560_00_36_21,120_chinesetts.wav",
52239,电视剧2 EP12,,马来语,,测试集a,"/alg_2025_audios_final/电视剧2 EP12/电视剧2 EP12_00_36_24,000_00_36_27,720_chinesetts.wav",
52240,电视剧2 EP12,,英语,,测试集a,"/alg_2025_audios_final/电视剧2 EP12/电视剧2 EP12_00_36_24,000_00_36_27,720_chinesetts.wav",
52241,电视剧2 EP12,,马来语,,测试集a,"/alg_2025_audios_final/电视剧2 EP12/电视剧2 EP12_00_36_28,320_00_36_29,240_chinesetts.wav",
52242,电视剧2 EP12,,英语,,测试集a,"/alg_2025_audios_final/电视剧2 EP12/电视剧2 EP12_00_36_28,320_00_36_29,240_chinesetts.wav",
52243,电视剧2 EP12,,马来语,,测试集a,"/alg_2025_audios_final/电视剧2 EP12/电视剧2 EP12_00_36_29,240_00_36_33,880_chinesetts.wav",
52244,电视剧2 EP12,,英语,,测试集a,"/alg_2025_audios_final/电视剧2 EP12/电视剧2 EP12_00_36_29,240_00_36_33,880_chinesetts.wav",
52245,电视剧2 EP12,,马来语,,测试集a,"/alg_2025_audios_final/电视剧2 EP12/电视剧2 EP12_00_36_40,000_00_36_44,120_chinesetts.wav",
52246,电视剧2 EP12,,英语,,测试集a,"/alg_2025_audios_final/电视剧2 EP12/电视剧2 EP12_00_36_40,000_00_36_44,120_chinesetts.wav",
52247,电视剧2 EP12,,马来语,,测试集a,"/alg_2025_audios_final/电视剧2 EP12/电视剧2 EP12_00_36_44,400_00_36_47,560_chinesetts.wav",
52248,电视剧2 EP12,,英语,,测试集a,"/alg_2025_audios_final/电视剧2 EP12/电视剧2 EP12_00_36_44,400_00_36_47,560_chinesetts.wav",
52249,电视剧2 EP12,,马来语,,测试集a,"/alg_2025_audios_final/电视剧2 EP12/电视剧2 EP12_00_36_47,800_00_36_50,080_chinesetts.wav",
52250,电视剧2 EP12,,英语,,测试集a,"/alg_2025_audios_final/电视剧2 EP12/电视剧2 EP12_00_36_47,800_00_36_50,080_chinesetts.wav",
52251,电视剧2 EP12,,马来语,,测试集a,"/alg_2025_audios_final/电视剧2 EP12/电视剧2 EP12_00_36_53,760_00_36_56,040_chinesetts.wav",
52252,电视剧2 EP12,,英语,,测试集a,"/alg_2025_audios_final/电视剧2 EP12/电视剧2 EP12_00_36_53,760_00_36_56,040_chinesetts.wav",
52253,电视剧2 EP12,,马来语,,测试集a,"/alg_2025_audios_final/电视剧2 EP12/电视剧2 EP12_00_36_56,200_00_36_57,360_chinesetts.wav",
52254,电视剧2 EP12,,英语,,测试集a,"/alg_2025_audios_final/电视剧2 EP12/电视剧2 EP12_00_36_56,200_00_36_57,360_chinesetts.wav",
52255,电视剧2 EP12,,马来语,,测试集a,"/alg_2025_audios_final/电视剧2 EP12/电视剧2 EP12_00_36_57,600_00_37_00,160_chinesetts.wav",
52256,电视剧2 EP12,,英语,,测试集a,"/alg_2025_audios_final/电视剧2 EP12/电视剧2 EP12_00_36_57,600_00_37_00,160_chinesetts.wav",
52257,电视剧2 EP12,,马来语,,测试集a,"/alg_2025_audios_final/电视剧2 EP12/电视剧2 EP12_00_37_00,200_00_37_04,440_chinesetts.wav",
52258,电视剧2 EP12,,英语,,测试集a,"/alg_2025_audios_final/电视剧2 EP12/电视剧2 EP12_00_37_00,200_00_37_04,440_chinesetts.wav",
52259,电视剧2 EP12,,马来语,,测试集a,"/alg_2025_audios_final/电视剧2 EP12/电视剧2 EP12_00_37_06,640_00_37_07,760_chinesetts.wav",
52260,电视剧2 EP12,,英语,,测试集a,"/alg_2025_audios_final/电视剧2 EP12/电视剧2 EP12_00_37_06,640_00_37_07,760_chinesetts.wav",
52261,电视剧2 EP12,,马来语,,测试集a,"/alg_2025_audios_final/电视剧2 EP12/电视剧2 EP12_00_37_09,000_00_37_11,680_chinesetts.wav",
52262,电视剧2 EP12,,英语,,测试集a,"/alg_2025_audios_final/电视剧2 EP12/电视剧2 EP12_00_37_09,000_00_37_11,680_chinesetts.wav",
52263,电视剧2 EP12,,马来语,,测试集a,"/alg_2025_audios_final/电视剧2 EP12/电视剧2 EP12_00_37_11,680_00_37_13,600_chinesetts.wav",
52264,电视剧2 EP12,,英语,,测试集a,"/alg_2025_audios_final/电视剧2 EP12/电视剧2 EP12_00_37_11,680_00_37_13,600_chinesetts.wav",
52265,电视剧2 EP12,,马来语,,测试集a,"/alg_2025_audios_final/电视剧2 EP12/电视剧2 EP12_00_37_13,600_00_37_14,840_chinesetts.wav",
52266,电视剧2 EP12,,英语,,测试集a,"/alg_2025_audios_final/电视剧2 EP12/电视剧2 EP12_00_37_13,600_00_37_14,840_chinesetts.wav",
52267,电视剧2 EP12,,马来语,,测试集a,"/alg_2025_audios_final/电视剧2 EP12/电视剧2 EP12_00_38_02,160_00_38_03,440_chinesetts.wav",
52268,电视剧2 EP12,,英语,,测试集a,"/alg_2025_audios_final/电视剧2 EP12/电视剧2 EP12_00_38_02,160_00_38_03,440_chinesetts.wav",
52269,电视剧2 EP12,,马来语,,测试集a,"/alg_2025_audios_final/电视剧2 EP12/电视剧2 EP12_00_38_03,440_00_38_04,520_chinesetts.wav",
52270,电视剧2 EP12,,英语,,测试集a,"/alg_2025_audios_final/电视剧2 EP12/电视剧2 EP12_00_38_03,440_00_38_04,520_chinesetts.wav",
52271,电视剧2 EP12,,马来语,,测试集a,"/alg_2025_audios_final/电视剧2 EP12/电视剧2 EP12_00_38_06,200_00_38_07,240_chinesetts.wav",
52272,电视剧2 EP12,,英语,,测试集a,"/alg_2025_audios_final/电视剧2 EP12/电视剧2 EP12_00_38_06,200_00_38_07,240_chinesetts.wav",
52273,电视剧2 EP12,,马来语,,测试集a,"/alg_2025_audios_final/电视剧2 EP12/电视剧2 EP12_00_38_08,840_00_38_09,880_chinesetts.wav",
52274,电视剧2 EP12,,英语,,测试集a,"/alg_2025_audios_final/电视剧2 EP12/电视剧2 EP12_00_38_08,840_00_38_09,880_chinesetts.wav",
52275,电视剧2 EP12,,马来语,,测试集a,"/alg_2025_audios_final/电视剧2 EP12/电视剧2 EP12_00_38_10,240_00_38_11,160_chinesetts.wav",
52276,电视剧2 EP12,,英语,,测试集a,"/alg_2025_audios_final/电视剧2 EP12/电视剧2 EP12_00_38_10,240_00_38_11,160_chinesetts.wav",
52277,电视剧2 EP12,,马来语,,测试集a,"/alg_2025_audios_final/电视剧2 EP12/电视剧2 EP12_00_38_11,160_00_38_12,720_chinesetts.wav",
52278,电视剧2 EP12,,英语,,测试集a,"/alg_2025_audios_final/电视剧2 EP12/电视剧2 EP12_00_38_11,160_00_38_12,720_chinesetts.wav",
52279,电视剧2 EP12,,马来语,,测试集a,"/alg_2025_audios_final/电视剧2 EP12/电视剧2 EP12_00_38_12,720_00_38_14,520_chinesetts.wav",
52280,电视剧2 EP12,,英语,,测试集a,"/alg_2025_audios_final/电视剧2 EP12/电视剧2 EP12_00_38_12,720_00_38_14,520_chinesetts.wav",
52281,电视剧2 EP12,,马来语,,测试集a,"/alg_2025_audios_final/电视剧2 EP12/电视剧2 EP12_00_38_14,520_00_38_16,200_chinesetts.wav",
52282,电视剧2 EP12,,英语,,测试集a,"/alg_2025_audios_final/电视剧2 EP12/电视剧2 EP12_00_38_14,520_00_38_16,200_chinesetts.wav",
52283,电视剧2 EP12,,马来语,,测试集a,"/alg_2025_audios_final/电视剧2 EP12/电视剧2 EP12_00_38_38,360_00_38_40,440_chinesetts.wav",
52284,电视剧2 EP12,,英语,,测试集a,"/alg_2025_audios_final/电视剧2 EP12/电视剧2 EP12_00_38_38,360_00_38_40,440_chinesetts.wav",
52285,电视剧2 EP12,,马来语,,测试集a,"/alg_2025_audios_final/电视剧2 EP12/电视剧2 EP12_00_38_40,560_00_38_43,560_chinesetts.wav",
52286,电视剧2 EP12,,英语,,测试集a,"/alg_2025_audios_final/电视剧2 EP12/电视剧2 EP12_00_38_40,560_00_38_43,560_chinesetts.wav",
52287,电视剧2 EP12,,马来语,,测试集a,"/alg_2025_audios_final/电视剧2 EP12/电视剧2 EP12_00_38_43,560_00_38_45,880_chinesetts.wav",
52288,电视剧2 EP12,,英语,,测试集a,"/alg_2025_audios_final/电视剧2 EP12/电视剧2 EP12_00_38_43,560_00_38_45,880_chinesetts.wav",
52289,电视剧2 EP12,,马来语,,测试集a,"/alg_2025_audios_final/电视剧2 EP12/电视剧2 EP12_00_38_49,080_00_38_51,120_chinesetts.wav",
52290,电视剧2 EP12,,英语,,测试集a,"/alg_2025_audios_final/电视剧2 EP12/电视剧2 EP12_00_38_49,080_00_38_51,120_chinesetts.wav",
52291,电视剧2 EP12,,马来语,,测试集a,"/alg_2025_audios_final/电视剧2 EP12/电视剧2 EP12_00_38_51,520_00_38_53,120_chinesetts.wav",
52292,电视剧2 EP12,,英语,,测试集a,"/alg_2025_audios_final/电视剧2 EP12/电视剧2 EP12_00_38_51,520_00_38_53,120_chinesetts.wav",
52293,电视剧2 EP12,,马来语,,测试集a,"/alg_2025_audios_final/电视剧2 EP12/电视剧2 EP12_00_38_54,640_00_38_58,040_chinesetts.wav",
52294,电视剧2 EP12,,英语,,测试集a,"/alg_2025_audios_final/电视剧2 EP12/电视剧2 EP12_00_38_54,640_00_38_58,040_chinesetts.wav",
52295,电视剧2 EP12,,马来语,,测试集a,"/alg_2025_audios_final/电视剧2 EP12/电视剧2 EP12_00_38_58,040_00_39_00,280_chinesetts.wav",
52296,电视剧2 EP12,,英语,,测试集a,"/alg_2025_audios_final/电视剧2 EP12/电视剧2 EP12_00_38_58,040_00_39_00,280_chinesetts.wav",
52297,电视剧2 EP12,,马来语,,测试集a,"/alg_2025_audios_final/电视剧2 EP12/电视剧2 EP12_00_39_00,280_00_39_04,760_chinesetts.wav",
52298,电视剧2 EP12,,英语,,测试集a,"/alg_2025_audios_final/电视剧2 EP12/电视剧2 EP12_00_39_00,280_00_39_04,760_chinesetts.wav",
52299,电视剧2 EP12,,马来语,,测试集a,"/alg_2025_audios_final/电视剧2 EP12/电视剧2 EP12_00_39_05,200_00_39_08,760_chinesetts.wav",
52300,电视剧2 EP12,,英语,,测试集a,"/alg_2025_audios_final/电视剧2 EP12/电视剧2 EP12_00_39_05,200_00_39_08,760_chinesetts.wav",
52301,电视剧2 EP12,,马来语,,测试集a,"/alg_2025_audios_final/电视剧2 EP12/电视剧2 EP12_00_39_08,760_00_39_10,120_chinesetts.wav",
52302,电视剧2 EP12,,英语,,测试集a,"/alg_2025_audios_final/电视剧2 EP12/电视剧2 EP12_00_39_08,760_00_39_10,120_chinesetts.wav",
52303,电视剧2 EP12,,马来语,,测试集a,"/alg_2025_audios_final/电视剧2 EP12/电视剧2 EP12_00_39_10,280_00_39_11,520_chinesetts.wav",
52304,电视剧2 EP12,,英语,,测试集a,"/alg_2025_audios_final/电视剧2 EP12/电视剧2 EP12_00_39_10,280_00_39_11,520_chinesetts.wav",
52305,电视剧2 EP12,,马来语,,测试集a,"/alg_2025_audios_final/电视剧2 EP12/电视剧2 EP12_00_39_13,000_00_39_14,480_chinesetts.wav",
52306,电视剧2 EP12,,英语,,测试集a,"/alg_2025_audios_final/电视剧2 EP12/电视剧2 EP12_00_39_13,000_00_39_14,480_chinesetts.wav",
52307,电视剧2 EP12,,马来语,,测试集a,"/alg_2025_audios_final/电视剧2 EP12/电视剧2 EP12_00_39_15,000_00_39_18,800_chinesetts.wav",
52308,电视剧2 EP12,,英语,,测试集a,"/alg_2025_audios_final/电视剧2 EP12/电视剧2 EP12_00_39_15,000_00_39_18,800_chinesetts.wav",
52309,电视剧2 EP12,,马来语,,测试集a,"/alg_2025_audios_final/电视剧2 EP12/电视剧2 EP12_00_39_19,200_00_39_24,040_chinesetts.wav",
52310,电视剧2 EP12,,英语,,测试集a,"/alg_2025_audios_final/电视剧2 EP12/电视剧2 EP12_00_39_19,200_00_39_24,040_chinesetts.wav",
52311,电视剧2 EP12,,马来语,,测试集a,"/alg_2025_audios_final/电视剧2 EP12/电视剧2 EP12_00_39_24,440_00_39_26,880_chinesetts.wav",
52312,电视剧2 EP12,,英语,,测试集a,"/alg_2025_audios_final/电视剧2 EP12/电视剧2 EP12_00_39_24,440_00_39_26,880_chinesetts.wav",
